id;Title;Content;SKU;Product Type;Regular Price;Sale Price;Stock
8614;LED Світильник з пультом керування Evening Star 115W-3000-6500K EUROLAMP;"<strong>LED Світильник Evening Star 115W з регулюванням яскравості</strong>

Світильник <strong>Evening Star</strong> — це стильне та потужне рішення для комфортного освітлення будь-якого приміщення. З потужністю 115 Вт та можливістю регулювання яскравості, Evening Star дозволяє налаштувати світло під різні ситуації та настрої, забезпечуючи затишок і зручність.
<h3>Основні характеристики:</h3>
<ul>
 	<li><strong>Потужність</strong>: 115 Вт — чудово підходить для освітлення великих приміщень</li>
 	<li><strong>Номінальна напруга</strong>: 185-245 В — стабільна робота навіть при перепадах напруги</li>
 	<li><strong>Коефіцієнт потужності</strong>: &gt;0,5 — економічне енергоспоживання</li>
 	<li><strong>Світловий потік</strong>: 7850 Лм — яскраве освітлення для будь-яких потреб</li>
 	<li><strong>Регулювання яскравості</strong>: так — налаштовуйте рівень освітлення під власні вподобання</li>
 	<li><strong>Колірна температура</strong>: 3000-6500 К — від теплого до холодного білого світла</li>
 	<li><strong>Індекс кольоропередачі</strong>: Ra 80 — натуральна передача кольорів</li>
 	<li><strong>Кут розсіювання світла</strong>: 120° — рівномірне покриття площі освітлення</li>
 	<li><strong>Режим нічника</strong>: так — зручний режим для нічного освітлення</li>
 	<li><strong>Функція пам'яті</strong>: так — автоматично зберігає останні налаштування</li>
 	<li><strong>Ступінь захисту</strong>: IP 20 — захист від пилу</li>
 	<li><strong>Розміри</strong>: 480х85 мм — компактний і елегантний дизайн для будь-якого інтер'єру</li>
 	<li><strong>Гарантія</strong>: 2 роки — гарантія якості та довговічності</li>
</ul>
<h3>Переваги світильника Evening Star:</h3>
<ul>
 	<li><strong>Регулювання освітлення</strong>: обирайте яскравість і колірну температуру, створюючи комфортне освітлення для будь-якого випадку.</li>
 	<li><strong>Режим нічника</strong>: для м’якого освітлення вночі, забезпечуючи комфорт і безпеку.</li>
 	<li><strong>Функція пам’яті</strong>: зберігає ваші налаштування, дозволяючи миттєво повернутися до улюблених параметрів освітлення.</li>
 	<li><strong>Сучасний дизайн</strong>: тонкий і стильний світильник ідеально доповнить ваш інтер'єр, будь то спальня, вітальня або офіс.</li>
</ul>
<strong>Evening Star</strong> — це вибір для тих, хто шукає практичний та естетичний світильник з можливістю регулювання освітлення та гнучким налаштуванням. Створіть затишок і комфорт у вашому просторі разом з <strong>Evening Star</strong>!";LED-ALS-115W-T36;simple;2639.22;2243,34;17
8615;LED Светильник с пультом управления Evening Star 115W-3000-6500K EUROLAMP;"<strong>LED Светильник Evening Star 115W с регулировкой яркости</strong>

Светильник Evening Star – это стильное и мощное решение для комфортного освещения любого помещения. С мощностью 115 Вт и возможностью регулировки яркости, Evening Star позволяет настроить свет под разные ситуации и настроения, обеспечивая уют и удобство.

<strong>Основные характеристики:</strong>
Мощность: 115 Вт – отлично подходит для освещения больших помещений.
Номинальное напряжение: 185-245 В – стабильная работа даже при перепадах напряжения.
Коэффициент мощности: &gt;0,5 - экономическое энергопотребление
Световой поток: 7850 Лм – яркое освещение для любых нужд
Регулировка яркости: да — настройка уровня освещения под собственные предпочтения
Цветовая температура: 3000-6500 К – от теплого до холодного белого света
Индекс цветопередачи: Ra 80 — натуральная цветопередача
Угол рассеяния света: 120° - равномерное покрытие площади освещения.
Режим ночника: да — удобный режим для ночного освещения
Функция памяти: да — автоматически сохраняет последние настройки
Степень защиты: IP 20 – защита от пыли
Размеры: 480х85 мм – компактный и элегантный дизайн для любого интерьера.
Гарантия: 2 года - гарантия качества и долговечности.
Преимущества светильника Evening Star:
Регулировка освещения: выбирайте яркость и цветовую температуру, создавая комфортное освещение для любого случая.
Режим ночника: для мягкого освещения ночью, обеспечивая комфорт и безопасность.
Функция памяти: сохраняет ваши настройки, позволяя мгновенно вернуться к избранным параметрам освещения.
Современный дизайн: тонкий и стильный светильник идеально дополнит ваш интерьер, будь то спальня, гостиная или офис.
Evening Star – это выбор для тех, кто ищет практичный и эстетический светильник с возможностью регулировки освещения и гибкой настройкой. Создайте уют и комфорт в вашем пространстве вместе с Evening Star!";LED-ALS-115W-T36;simple;2639.22;2243,34;17
9271;LED Гирлянда штора 3x3м-2700К EUROLAMP;"LED Гирлянда EUROLAMP штора LED-GL-3x3/60(C)

Светодиодная линейная гирлянда – штора ТМ EUROLAMP имеет размеры 3*3 метра и содержит 300 светодиодов яркой свечи с низким энергопотреблением. Работает с USB. Имеет 8 режимов работы (постоянный, волна, последовательный, преследование, вспышка, мерцаниевспышка, медленное свечение и медленное затухание), которые изменяются с помощью пульта (в комплекте) или с помощью кнопки на USB адаптере. Для использования внутри помещений. Срок годности не ограничен. Гарантия 1 год.";LED-GL-3x3/27(C);simple;699;594,12;297
9272;LED Гірлянда штора 3x3-2700К EUROLAMP;"LED Гірлянда EUROLAMP штора LED-GL-3x3/60(C)

Світлодіодна лінійна гірлянда - штора ТМ EUROLAMP має розміри 3*3 метри і містить 300 світлодіодів яскравого свічення з низьким енергоспоживанням. Працює від USB. Має 8 режимів роботи (постійний, хвиля, послідовний, переслідування, спалах, мерехтінняспалах, повільне світіння та повільне згасання), які змінюються за допопмогую пульта (в комплекті) або за допомогою кнопки на USB адаптері. Для використання в середині приміщень. Термін придатності необмежений. Гарантія 1 рік.";LED-GL-3x3/27(C);simple;699;594,12;297
9277;LED Гирлянда штора RGBIC 3x2м-IP65 EUROLAMP;"<h1>LED Гирлянда EUROLAMP штора с новейшей техногией RGBIC</h1>
Светодиодная линейная гирлянда – штора ТМ EUROLAMP имеет размеры 3*2 метра и содержит 300 светодиодов яркой свечи с низким энергопотреблением.

RGBIC - это новейшая технология отображения света, оснащена усовершенствованным чипом IC (независимый контроль), что позволяет отображать несколько цветов одновременно. Увидьте переливающиеся яркие цвета, как радуга.

<strong>Смарт-управление через приложение:</strong>
Гирлянда имеет встроенный смарт-чип, позволяющий управлять цветом, яркостью и скоростью через мобильное приложение.
① 72 варианта изменения цвета радуги.
② Сотни динамических эффектов.
③ 3 музыкальных световых эффекта.
④ Настроена функция таймера. Вы также можете настроить желаемый цвет и световой эффект через приложение.

<strong>Удобное дистанционное управление:</strong>
Пульт оснащен кнопками для выбора разных цветов. Кнопка Multi Color позволяет установить постоянный режим мультиколор или одноцветный режим, регулировать яркость, выбирать холодный или теплый белый свет, а также активировать 3/7/16 цветные динамические режимы смешения. Среди доступных эффектов: градиент радуги, мигания, прыжки, метеоры и другие удивительные динамические эффекты.

<strong>Питание через USB:</strong>
Кнопка USB позволяет включить и выключать гирлянду. Вы можете подключить ее к USB-устройствам, таким как павербанк, компьютер, USB-зарядное устройство или другой источник питания. Это обеспечивает максимальную портативность и удобство для использования как в помещении, так и на открытом воздухе.

<strong>Водонепроницаемость IP65:</strong>
Гирлянда со 100%-ной водонепроницаемостью выдерживает сильный дождь и снег (заметьте, что USB должен оставаться в сухом месте). Идеально подходит для декора как внутри помещения, так и снаружи: для дома, вечеринок, спальни, окон, террасы, сада, арок, елки, двора, офиса, бара, музыкальных фестивалей и т.д.

<strong>Безопасность и отсутствие нагрева:</strong>
Гирлянда работает от безопасного низковольтного напряжения 5В, поэтому ее можно безопасно прикасаться – она не нагревается даже после продолжительного использования. Энергоэффективные и экологичные светодиоды создают прекрасную и яркую атмосферу для вашей семьи.";LED-GL-3x2/RGBIC(C);simple;2998.98;2549,16;142
9278;LED Гірлянда штора RGBIC 3×2м-IP65 EUROLAMP;"<h1>LED Гірлянда EUROLAMP штора з новітньою технологією RGBIC</h1>
Світлодіодна лінійна гірлянда – штора ТМ EUROLAMP має розміри 3*2 метри та містить 300 світлодіодів яскравої свічки з низьким енергоспоживанням.

RGBIC - це новітня технологія відображення світла, оснащена вдосконаленим чіпом IC (незалежний контроль), що дозволяє відображати кілька кольорів одночасно.

<strong>Смарт-управління через додаток:</strong>
Гірлянда має вбудований смарт-чіп, що дозволяє керувати кольором, яскравістю та швидкістю через мобільний додаток.
① 72 варіанти зміни кольору веселки.
② Сотні динамічних ефектів.
③ 3 музичні світлові ефекти.
④ Налаштована функція таймера. Ви також можете налаштувати бажаний колір та світловий ефект через програму.

<strong>Зручне дистанційне керування:</strong>
Пульт обладнаний кнопками для вибору різних кольорів. миготіння, стрибки, метеори та інші дивовижні динамічні ефекти.

<strong>Живлення через USB:</strong>
Кнопка USB дозволяє увімкнути та вимикати гірлянду. Ви можете підключити її до USB-пристроїв, таких як павербанк, комп'ютер, USB-зарядний пристрій або інше джерело живлення.

<strong>Водонепроникність IP65:</strong>
Гірлянда зі 100% водонепроникністю витримує сильний дощ і сніг (зауважте, що USB повинен залишатися в сухому місці) Ідеально підходить для декору як всередині приміщення, так і зовні: для дому, вечірок, спальні, вікон, тераси, саду, арок. , ялинку, двор, офіс, бар, музичні фестивалі і т.д.

<strong>Безпека та відсутність нагріву:</strong>
Гірлянда працює від безпечної низьковольтної напруги 5В, тому її можна безпечно торкатися – вона не нагрівається навіть після тривалого використання. Енергоефективні та екологічні світлодіоди створюють чудову та яскраву атмосферу для вашої родини.";LED-GL-3x2/RGBIC(C);simple;2998.98;2549,16;142
9286;LED Гірлянда RGBIC 10м-IP65 EUROLAMP;"<h1>LED Гірлянда лінійна вулична ступінь захисту IP65 EUROLAMP</h1>
Світлодіодна гірлянда EUROLAMP штора з новітньою технологією RGBIC має довжину 10 метрів і містить 100 світлодіодів яскравого свічення з низьким енергоспоживанням.

Світлодіодна лінійна гірлянда – штора ТМ EUROLAMP має розміри 3*2 метри та містить 300 світлодіодів яскравої свічки з низьким енергоспоживанням.

RGBIC - це новітня технологія відображення світла, оснащена вдосконаленим чіпом IC (незалежний контроль), що дозволяє відображати кілька кольорів одночасно.

<strong>Смарт-управління через додаток:</strong>
Гірлянда має вбудований смарт-чіп, що дозволяє керувати кольором, яскравістю та швидкістю через мобільний додаток.
① 72 варіанти зміни кольору веселки.
② Сотні динамічних ефектів.
③ 3 музичні світлові ефекти.
④ Налаштована функція таймера. Ви також можете налаштувати бажаний колір та світловий ефект через програму.

<strong>Зручне дистанційне керування:</strong>
Пульт обладнаний кнопками для вибору різних кольорів. миготіння, стрибки, метеори та інші дивовижні динамічні ефекти.

<strong>Живлення через USB:</strong>
Кнопка USB дозволяє увімкнути та вимикати гірлянду. Ви можете підключити її до USB-пристроїв, таких як павербанк, комп'ютер, USB-зарядний пристрій або інше джерело живлення.

<strong>Водонепроникність IP65:</strong>
Гірлянда зі 100% водонепроникністю витримує сильний дощ і сніг (зауважте, що USB повинен залишатися в сухому місці) Ідеально підходить для декору як всередині приміщення, так і зовні: для дому, вечірок, спальні, вікон, тераси, саду, арок. , ялинку, двор, офіс, бар, музичні фестивалі і т.д.

<strong>Безпека та відсутність нагріву:</strong>
Гірлянда працює від безпечної низьковольтної напруги 5В, тому її можна безпечно торкатися – вона не нагрівається навіть після тривалого використання. Енергоефективні та екологічні світлодіоди створюють чудову та яскраву атмосферу для вашої родини.";LED-GL-100/10/RGBIC;simple;1198.98;1019,16;301
9287;LED Гирлянда RGBIC 10м-IP65 EUROLAMP;"<h1>LED Гирлянда EUROLAMP штора с новейшей техногией RGBIC</h1>
Светодиодная гирлянда линейна улична ТМ EUROLAMP имеет длину 10 метров и содержит 100 светодиодов яркого свечения с низким энергопотреблением.

RGBIC - это новейшая технология отображения света, оснащена усовершенствованным чипом IC (независимый контроль), что позволяет отображать несколько цветов одновременно. Увидьте переливающиеся яркие цвета, как радуга.

<strong>Смарт-управление через приложение:</strong>
Гирлянда имеет встроенный смарт-чип, позволяющий управлять цветом, яркостью и скоростью через мобильное приложение.
① 72 варианта изменения цвета радуги.
② Сотни динамических эффектов.
③ 3 музыкальных световых эффекта.
④ Настроена функция таймера. Вы также можете настроить желаемый цвет и световой эффект через приложение.

<strong>Удобное дистанционное управление:</strong>
Пульт оснащен кнопками для выбора разных цветов. Кнопка Multi Color позволяет установить постоянный режим мультиколор или одноцветный режим, регулировать яркость, выбирать холодный или теплый белый свет, а также активировать 3/7/16 цветные динамические режимы смешения. Среди доступных эффектов: градиент радуги, мигания, прыжки, метеоры и другие удивительные динамические эффекты.

<strong>Питание через USB:</strong>
Кнопка USB позволяет включить и выключать гирлянду. Вы можете подключить ее к USB-устройствам, таким как павербанк, компьютер, USB-зарядное устройство или другой источник питания. Это обеспечивает максимальную портативность и удобство для использования как в помещении, так и на открытом воздухе.

<strong>Водонепроницаемость IP65:</strong>
Гирлянда со 100%-ной водонепроницаемостью выдерживает сильный дождь и снег (заметьте, что USB должен оставаться в сухом месте). Идеально подходит для декора как внутри помещения, так и снаружи: для дома, вечеринок, спальни, окон, террасы, сада, арок, елки, двора, офиса, бара, музыкальных фестивалей и т.д.

<strong>Безопасность и отсутствие нагрева:</strong>
Гирлянда работает от безопасного низковольтного напряжения 5В, поэтому ее можно безопасно прикасаться – она не нагревается даже после продолжительного использования. Энергоэффективные и экологичные светодиоды создают прекрасную и яркую атмосферу для вашей семьи.";LED-GL-100/10/RGBIC;simple;1198.98;1019,16;301
9294;LED Гірлянда RGBIC 5м-IP65 EUROLAMP;"<h1>LED Гірлянда лінійна вулична ступінь захисту IP65 EUROLAMP</h1>
Світлодіодна гірлянда EUROLAMP штора з новітньою технологією RGBIC має довжину 5 метрів і містить 50 світлодіодів яскравого свічення з низьким енергоспоживанням.

RGBIC - це новітня технологія відображення світла, оснащена вдосконаленим чіпом IC (незалежний контроль), що дозволяє відображати кілька кольорів одночасно.

<strong>Смарт-управління через додаток:</strong>
Гірлянда має вбудований смарт-чіп, що дозволяє керувати кольором, яскравістю та швидкістю через мобільний додаток.
① 72 варіанти зміни кольору веселки.
② Сотні динамічних ефектів.
③ 3 музичні світлові ефекти.
④ Налаштована функція таймера. Ви також можете налаштувати бажаний колір та світловий ефект через програму.

<strong>Зручне дистанційне керування:</strong>
Пульт обладнаний кнопками для вибору різних кольорів. миготіння, стрибки, метеори та інші дивовижні динамічні ефекти.

<strong>Живлення через USB:</strong>
Кнопка USB дозволяє увімкнути та вимикати гірлянду. Ви можете підключити її до USB-пристроїв, таких як павербанк, комп'ютер, USB-зарядний пристрій або інше джерело живлення.

<strong>Водонепроникність IP65:</strong>
Гірлянда зі 100% водонепроникністю витримує сильний дощ і сніг (зауважте, що USB повинен залишатися в сухому місці) Ідеально підходить для декору як всередині приміщення, так і зовні: для дому, вечірок, спальні, вікон, тераси, саду, арок. , ялинку, двор, офіс, бар, музичні фестивалі і т.д.

<strong>Безпека та відсутність нагріву:</strong>
Гірлянда працює від безпечної низьковольтної напруги 5В, тому її можна безпечно торкатися – вона не нагрівається навіть після тривалого використання. Енергоефективні та екологічні світлодіоди створюють чудову та яскраву атмосферу для вашої родини.";LED-GL-50/5/RGBIC;simple;1045.02;888,24;299
9295;LED Гирлянда RGBIC 5м-IP65 EUROLAMP;"<h1>LED Гирлянда EUROLAMP штора с новейшей техногией RGBIC</h1>
Светодиодная гирлянда линейна улична ТМ EUROLAMP имеет длину 5 метров и содержит 50 светодиодов яркого свечения с низким энергопотреблением.

RGBIC - это новейшая технология отображения света, оснащена усовершенствованным чипом IC (независимый контроль), что позволяет отображать несколько цветов одновременно. Увидьте переливающиеся яркие цвета, как радуга.

<strong>Смарт-управление через приложение:</strong>
Гирлянда имеет встроенный смарт-чип, позволяющий управлять цветом, яркостью и скоростью через мобильное приложение.
① 72 варианта изменения цвета радуги.
② Сотни динамических эффектов.
③ 3 музыкальных световых эффекта.
④ Настроена функция таймера. Вы также можете настроить желаемый цвет и световой эффект через приложение.

<strong>Удобное дистанционное управление:</strong>
Пульт оснащен кнопками для выбора разных цветов. Кнопка Multi Color позволяет установить постоянный режим мультиколор или одноцветный режим, регулировать яркость, выбирать холодный или теплый белый свет, а также активировать 3/7/16 цветные динамические режимы смешения. Среди доступных эффектов: градиент радуги, мигания, прыжки, метеоры и другие удивительные динамические эффекты.

<strong>Питание через USB:</strong>
Кнопка USB позволяет включить и выключать гирлянду. Вы можете подключить ее к USB-устройствам, таким как павербанк, компьютер, USB-зарядное устройство или другой источник питания. Это обеспечивает максимальную портативность и удобство для использования как в помещении, так и на открытом воздухе.

<strong>Водонепроницаемость IP65:</strong>
Гирлянда со 100%-ной водонепроницаемостью выдерживает сильный дождь и снег (заметьте, что USB должен оставаться в сухом месте). Идеально подходит для декора как внутри помещения, так и снаружи: для дома, вечеринок, спальни, окон, террасы, сада, арок, елки, двора, офиса, бара, музыкальных фестивалей и т.д.

<strong>Безопасность и отсутствие нагрева:</strong>
Гирлянда работает от безопасного низковольтного напряжения 5В, поэтому ее можно безопасно прикасаться – она не нагревается даже после продолжительного использования. Энергоэффективные и экологичные светодиоды создают прекрасную и яркую атмосферу для вашей семьи.";LED-GL-50/5/RGBIC;simple;1045.02;888,24;299
9603;Інвертор сонячний автономний 3000W EUROELECTRIC;"EUROELECTRIC Інвертор сонячний автономний 3000W

Сонячний автономний інвертор від TM EUROELECTRIC - ефективне, доступне, зручне у користуванні та надійне рішення для забезпечення автономного енергопостачання побутових, виробничих, складських, офісних приміщень тощо. Основними перевагами приладу є:

- Удосконалений МРРТ (контролер сонячного електричного заряду) з ефективністю до 99,9%.

- Наявність декількох режимів заряджання та розряджання.

- Підтримка багатьох типів акумуляторів.

- Підтримує зв'язок BMS з літій-іонним акумулятором.

- Зручний в установці та простий у використанні.

- Видає високоякісну чисту синусоїду змінного струму.

- Висока продуктивність протягом тривалого часу при номінальній потужності.

Перед використанням обов’язково ознаймитися з інструкцією!";Inverter-3000W(S);simple;15600;13260;96
9917;Блок живлення для світлодіодної стрічки 200W 12V 16,66A EUROLAMP;"Блок живлення для світлодіодної стрічки 200W 12V 16,66A EUROLAMP

Область використання блоків живлення TM EUROLAMP - житлові, офісні, торгівельні, підсобні та складські приміщення. Також можливе використання у зовнішніх боксах, що мають ступінь захисту від вологи IP65.

Блоки живлення TM EUROLAMP відповідають нормам електромагнітної сумісності.

Не оснащені пультами дистанційного керування.";PS-200W(12V);simple;1099.98;934,98;642
9918;Блок питания для светодиодной ленты 200W 12V 16,66A EUROLAMP;"Блок питания для светодиодной ленты 200W 12V 16,66A EUROLAMP

Область использования блоков питания TM EUROLAMP – жилые, офисные, торговые, подсобные и складские помещения. Также возможно использование во внешних боксах, имеющих степень защиты от влаги IP65.

Блоки питания TM EUROLAMP отвечают нормам электромагнитной совместимости.

Не оборудованы пультами дистанционного управления.";PS-200W(12V);simple;1099.98;934,98;642
9919;Блок живлення для світлодіодної стрічки 150W 12V 12,5A EUROLAMP;"Блок живлення для світлодіодної стрічки 150W 12V 12,5A EUROLAMP

Область використання блоків живлення TM EUROLAMP - житлові, офісні, торгівельні, підсобні та складські приміщення. Також можливе використання у зовнішніх боксах, що мають ступінь захисту від вологи IP65.

Блоки живлення TM EUROLAMP відповідають нормам електромагнітної сумісності.

Не оснащені пультами дистанційного керування.";PS-150W(12V);simple;748.98;636,66;432
9920;Блок питания для светодиодной ленты 150W 12V 12,5A EUROLAMP;"Блок питания для светодиодной ленты 150W 12V 12,5A EUROLAMP

Область использования блоков питания TM EUROLAMP – жилые, офисные, торговые, подсобные и складские помещения. Также возможно использование во внешних боксах, имеющих степень защиты от влаги IP65.

Блоки питания TM EUROLAMP отвечают нормам электромагнитной совместимости.

Не оборудованы пультами дистанционного управления.";PS-150W(12V);simple;748.98;636,66;432
9921;Блок живлення для світлодіодної стрічки 100W 12V 8,33A EUROLAMP;"Блок живлення для світлодіодної стрічки 100W 12V 8,33A EUROLAMP

Область використання блоків живлення TM EUROLAMP - житлові, офісні, торгівельні, підсобні та складські приміщення. Також можливе використання у зовнішніх боксах, що мають ступінь захисту від вологи IP65.

Блоки живлення TM EUROLAMP відповідають нормам електромагнітної сумісності.

Не оснащені пультами дистанційного керування.

&nbsp;";PS-100W(12V);simple;568.02;482,82;450
9922;Блок питания для светодиодной ленты 100W 12V 8,33A EUROLAMP;"Блок питания для светодиодной ленты 100W 12V 8,33A EUROLAMP

Область использования блоков питания TM EUROLAMP – жилые, офисные, торговые, подсобные и складские помещения. Также возможно использование во внешних боксах, имеющих степень защиты от влаги IP65.

Блоки питания TM EUROLAMP отвечают нормам электромагнитной совместимости.

Не оборудованы пультами дистанционного управления.";PS-100W(12V);simple;568.02;482,82;450
9923;Блок живлення для світлодіодної стрічки 60W 12V 5A EUROLAMP;"Блок живлення для світлодіодної стрічки 60W 12V 5A EUROLAMP

Область використання блоків живлення TM EUROLAMP - житлові, офісні, торгівельні, підсобні та складські приміщення. Також можливе використання у зовнішніх боксах, що мають ступінь захисту від вологи IP65.

Блоки живлення TM EUROLAMP відповідають нормам електромагнітної сумісності.

Не оснащені пультами дистанційного керування.";PS-60W(12V);simple;435;369,72;0
9924;Блок питания для светодиодной ленты 60W 24V 5A EUROLAMP;"Блок питания для светодиодной ленты 60W 24V 5A EUROLAMP

Область использования блоков питания TM EUROLAMP – жилые, офисные, торговые, подсобные и складские помещения. Также возможно использование во внешних боксах, имеющих степень защиты от влаги IP65.

Блоки питания TM EUROLAMP отвечают нормам электромагнитной совместимости.

Не оборудованы пультами дистанционного управления.";PS-60W(12V);simple;435;369,72;0
9925;Блок живлення для світлодіодної стрічки 40W 12V 3,33A EUROLAMP;"Блок живлення для світлодіодної стрічки 40W 12V 3,33A EUROLAMP

Область використання блоків живлення TM EUROLAMP - житлові, офісні, торгівельні, підсобні та складські приміщення. Також можливе використання у зовнішніх боксах, що мають ступінь захисту від вологи IP65.

Блоки живлення TM EUROLAMP відповідають нормам електромагнітної сумісності.

Не оснащені пультами дистанційного керування.";PS-40W(12V);simple;319.98;271,98;77
9926;Блок питания для светодиодной ленты 40W 12V 3,33A EUROLAMP;"Блок питания для светодиодной ленты 40W 12V 3,33A EUROLAMP

Область использования блоков питания TM EUROLAMP – жилые, офисные, торговые, подсобные и складские помещения. Также возможно использование во внешних боксах, имеющих степень защиты от влаги IP65.

Блоки питания TM EUROLAMP отвечают нормам электромагнитной совместимости.

Не оборудованы пультами дистанционного управления.";PS-40W(12V);simple;319.98;271,98;77
9930;LED Стрічка SMD 60 діодів/м, 5м, 12V, 6W/M, 4000K EUROLAMP;"LED Стрічка SMD 60 діодів/м, 5м, 12V, 6W/M, 4000K EUROLAMP

Це дуже універсальний продукт, тому немає межі того, що ви можете зробити зі світлодіодною стрічкою.

Даний вид LED стрічики має ступінь пило-волого захисту IP20, що відповідно передбачає використання її для внутрішніх типів приміщень і вкрай важливо враховувати – чи слід розміщувати стрчку в зоні, яка піддається впливу води, або на кухні, наприклад, поряд з чайником чи мийкою.

Найбільш підійде EUROLAMP LED Стрічка SMD2835 для підсвічування окремих зон у вітальні, спальних кімнатах, гардеробах, на кухні чи в коридорі.

Довжина стрічки - п'ять метрів. При необхідності може разрізатися на частини, що є дуже зручним у використанні. Місця розрізу відмічені через кожні п'ять самтиметрів стрічки.

Для підключення та користування LED стрічкою, рекомендуємо використовувати наступні види блоків живлення EUROLAMP:
<h4 class=""product-title product_title entry-title""></h4>
<p class=""product-title product_title entry-title""><strong><a href=""https://eurolamp.ua/shop/product/blok-zhyvlennia-dlia-svitlodiodnoi-strichky-40w-12v-3-33a-eurolamp/"">Блок живлення для світлодіодної стрічки 40W 12V 3,33A EUROLAMP</a></strong></p>
<p class=""product-title product_title entry-title""><a href=""https://eurolamp.ua/shop/product/blok-zhyvlennia-dlia-svitlodiodnoi-strichky-60w-12v-5a-eurolamp/""><strong>Блок живлення для світлодіодної стрічки 60W 12V 5A EUROLAMP</strong></a></p>

<h4 class=""product-title product_title entry-title""><a href=""https://eurolamp.ua/shop/product/blok-zhyvlennia-dlia-svitlodiodnoi-strichky-100w-12v-8-33a-eurolamp/""><strong>Блок живлення для світлодіодної стрічки 100W 12V 8,33A EUROLAMP</strong></a></h4>";LED/ROLL-5m/4000K(60)12V;simple;78;66,3;3065
9931;LED Лента SMD 60 диодов/м 5м, 12V, 6W/M  EUROLAMP;"LED Лента SMD 60 диодов/м 5м, 12V, 6W/M EUROLAMP

Это очень универсальный продукт, поэтому нет предела тому, что вы можете сделать со светодиодной лентой.

Данный вид LED ленты имеет степень пыле-влажной защиты IP20, что соответственно предполагает использование ее для внутренних типов помещений и крайне важно учитывать – следует ли размещать ленту в зоне, подверженной воздействию воды, или на кухне, например, рядом с чайником или мойкой.

Наиболее подходит EUROLAMP LED Лента SMD2835 для подсветки отдельных зон в гостиной, спальных комнатах, гардеробах, на кухне или в коридоре.

Длина ленты – пять метров. При необходимости может разрезаться на части, что очень удобно в использовании. Места разреза отмечены через каждые пять сантиметров ленты.

Для подключения и использования LED ленты, рекомендуем использовать следующие виды блоков питания EUROLAMP:
<h4 class=""product-title product_title entry-title""></h4>
<a href=""https://eurolamp.ua/shop/ru/product/blok-pytanyia-dlia-svetodyodnoj-lenty-40w-12v-3-33a-eurolamp/""><strong>Блок питания для светодиодной ленты 40W 12V 3,33A EUROLAMP</strong></a>
<p class=""product-title product_title entry-title""><a href=""https://eurolamp.ua/shop/ru/product/blok-pytanyia-dlia-svetodyodnoj-lenty-60w-24v-5a-eurolamp/""><strong>Блок питания для светодиодной ленты 60W 24V 5A EUROLAMP</strong></a></p>
<a href=""https://eurolamp.ua/shop/ru/product/blok-pytanyia-dlia-svetodyodnoj-lenty-100w-12v-8-33a-eurolamp/""><strong>Блок питания для светодиодной ленты 100W 12V 8,33A EUROLAMP</strong></a>

&nbsp;";LED/ROLL-5m/4000K(60)12V;simple;78;66,3;3065
